review_id,order_id,customer_id,restaurant_id,courier_id,rating,language,review_text,review_date
223,223,496,21,38,1,en,"The Quattro Formaggi from Duran PLC was soggy by the time it got to us. Not ordering from here again. Had to track down the courier ourselves, no updates on the app.",2023-11-28
224,224,193,18,51,1,en,"Disappointed with Hensley, Johnson and Adams - the Cobb Salad arrived cold and the order took much longer than promised.",2022-05-06
225,225,280,12,88,4,en,"Five stars. Cruz, Jackson and Kane nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully. Courier was polite and on time.",2022-01-31
226,226,108,29,38,1,en,Wrong items in the bag - we ordered Ravioli Ricotta e Spinaci and got something else entirely. Refund requested.,2022-03-17
227,227,256,9,82,2,en,"Disappointed with Lowe, Ewing and Short - the Cheesecake arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.",2022-09-24
228,228,217,25,10,5,en,"The Tagliatelle al Ragù from Hill-Mckay was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2024-12-21
229,229,206,35,65,4,en,"Fast delivery and the Cobb Salad arrived perfectly hot. Great job Ross Group! Delivery driver even called ahead, nice touch.",2023-04-07
230,230,360,35,77,1,en,Disappointed with Ross Group - the Dish arrived cold and the order took much longer than promised.,2024-10-02
231,231,337,43,46,1,en,Order was late and the courier never called when they couldn't find our building. Dish was barely warm. Courier was rude when we asked about the delay.,2023-12-13
232,232,331,44,83,1,en,Wrong items in the bag - we ordered Penne Arrabbiata and got something else entirely. Refund requested.,2024-11-25
233,233,55,1,13,4,en,"Best Dish in the area, hands down. Williams, Campos and Cummings never disappoints.",2022-09-04
234,234,298,45,74,3,en,"The BBQ Burger from Tran Group was fine, nothing special. Delivery was on time at least.",2023-05-06
235,235,396,44,76,5,en,The Tiramisu from Whitaker-Paul was excellent and the courier was friendly and quick. Will order again!,2023-07-04
236,236,248,7,38,1,en,"Castaneda, Day and Weaver used to be reliable but the last few orders have been late and the Diavola portion has shrunk.",2024-10-08
237,237,426,47,19,1,en,Order was late and the courier never called when they couldn't find our building. Cobb Salad was barely warm.,2022-12-11
238,238,267,31,45,1,en,"Johnson, Roberts and Smith used to be reliable but the last few orders have been late and the Dish portion has shrunk.",2022-04-21
239,239,35,20,6,4,en,The Dish from Garza-Shea was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.,2022-05-07
240,240,56,44,22,1,en,Disappointed with Whitaker-Paul - the Penne Arrabbiata arrived cold and the order took much longer than promised.,2023-07-23
241,241,170,36,55,4,en,Really happy with this order - Falafel Bowl was fresh and the courier kept us updated the whole way.,2022-09-13
242,242,95,12,82,4,en,"The Ravioli Ricotta e Spinaci from Cruz, Jackson and Kane was excellent and the courier was friendly and quick. Will order again!",2023-04-21
243,243,315,13,58,5,en,"Five stars. Gallegos, Taylor and West nailed the Chocolate Brownie again, still hot and packed carefully.",2023-04-17
244,244,110,14,36,3,en,"Delivery took about as long as the app estimated. order tasted fine, would order again if nothing closer is open.",2024-06-07
245,245,53,35,24,5,en,"The Dish from Ross Group was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2022-12-26
246,246,135,43,63,1,en,"Disappointed with Arnold, Montgomery and Doyle - the Penne Arrabbiata arrived cold and the order took much longer than promised.",2024-11-26
247,247,199,40,51,4,en,Really happy with this order - Falafel Bowl was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2022-05-09
248,248,317,12,87,5,en,"The Dish from Cruz, Jackson and Kane was excellent and the courier was friendly and quick. Will order again!",2024-05-27
249,249,69,21,16,4,en,The Dish from Duran PLC was excellent and the courier was friendly and quick. Will order again!,2022-12-01
250,250,356,10,66,5,en,Fast delivery and the Grilled Vegetable Skewers arrived perfectly hot. Great job Miles Group! Courier was polite and on time.,2023-04-05
251,251,197,28,24,2,en,The Pepperoni from Combs-Stone was soggy by the time it got to us. Not ordering from here again.,2023-11-30
252,252,86,32,37,5,en,"Five stars. Jackson, Bowman and Drake nailed the Classic Cheeseburger again, still hot and packed carefully. Courier was polite and on time.",2022-07-25
253,253,28,23,2,3,en,"Ellis, Parks and Jimenez got the order right this time, Bacon Burger was okay, packaging could be better.",2022-05-30
254,254,259,42,64,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2024-01-21
255,255,431,29,63,1,en,Order was late and the courier never called when they couldn't find our building. Grilled Vegetable Skewers was barely warm.,2022-04-02
256,256,150,3,36,4,en,"Fast delivery and the Cobb Salad arrived perfectly hot. Great job Garcia, Pena and Adams!",2023-08-16
257,257,290,48,99,2,en,The Lentil Soup from Williams LLC was soggy by the time it got to us. Not ordering from here again.,2023-08-28
258,258,59,18,100,1,en,"Hensley, Johnson and Adams used to be reliable but the last few orders have been late and the Cobb Salad portion has shrunk.",2024-06-24
259,259,422,49,6,3,en,"Myers, Shelton and Garcia got the order right this time, Greek Salad was okay, packaging could be better.",2023-08-23
260,260,377,42,97,5,en,"Five stars. Olson-Estrada nailed the Dish again, still hot and packed carefully.",2022-11-26
261,261,135,23,12,2,en,"Disappointed with Ellis, Parks and Jimenez - the Bacon Burger arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2024-08-07
262,262,108,48,76,5,en,Fast delivery and the Dish arrived perfectly hot. Great job Williams LLC! Courier was polite and on time.,2023-01-21
263,263,316,9,27,5,en,"Best Cheesecake in the area, hands down. Lowe, Ewing and Short never disappoints. Courier was polite and on time.",2024-06-03
264,264,144,39,69,4,en,"Five stars. Meyer-Carrillo nailed the Veggie Burger again, still hot and packed carefully. Courier was polite and on time.",2022-12-21
265,265,294,18,66,4,en,"Best Penne Arrabbiata in the area, hands down. Hensley, Johnson and Adams never disappoints.",2024-06-12
266,266,471,4,36,4,en,Fast delivery and the Diavola arrived perfectly hot. Great job Howell Group!,2022-05-23
267,267,75,46,42,2,en,Wrong items in the bag - we ordered Cobb Salad and got something else entirely. Refund requested.,2024-04-17
268,268,73,37,81,3,en,"Delivery took about as long as the app estimated. Greek Salad tasted fine, would order again if nothing closer is open.",2023-11-20
269,269,39,41,99,2,en,"Peters, Golden and Ballard used to be reliable but the last few orders have been late and the Classic Cheeseburger portion has shrunk.",2023-03-19
270,270,480,24,59,4,en,"Fast delivery and the Waldorf Salad arrived perfectly hot. Great job Bell, Williamson and Duncan! Courier was polite and on time.",2022-12-27
271,271,48,47,59,4,en,"Best Apple Strudel in the area, hands down. Herman-Williams never disappoints. Courier was polite and on time.",2023-12-29
272,272,408,35,51,2,en,The Caprese Salad from Ross Group was soggy by the time it got to us. Not ordering from here again.,2024-11-28
273,273,138,21,37,3,en,"The Dish from Duran PLC was fine, nothing special. Delivery was on time at least.",2023-08-25
274,274,437,32,44,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2024-04-15
275,275,321,30,3,5,en,"The Dish from Rodriguez, James and Frank was excellent and the courier was friendly and quick. Will order again!",2024-10-18
276,276,234,1,55,5,en,"Five stars. Williams, Campos and Cummings nailed the Dish again, still hot and packed carefully. Courier was polite and on time.",2024-12-28
277,277,155,11,36,4,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2023-12-21
278,278,191,43,84,1,en,Order was late and the courier never called when they couldn't find our building. Ravioli Ricotta e Spinaci was barely warm. Courier was rude when we asked about the delay.,2022-03-01
279,279,359,49,30,4,en,"The Ravioli Ricotta e Spinaci from Myers, Shelton and Garcia was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2023-12-23
280,280,110,31,10,1,en,Order was late and the courier never called when they couldn't find our building. Penne Arrabbiata was barely warm.,2023-10-16
281,281,228,1,2,4,en,"Five stars. Williams, Campos and Cummings nailed the Dish again, still hot and packed carefully. Courier was polite and on time.",2023-01-14
282,282,356,9,62,2,en,Wrong items in the bag - we ordered Diavola and got something else entirely. Refund requested.,2022-09-10
283,283,413,7,14,2,en,Wrong items in the bag - we ordered Double Beef Burger and got something else entirely. Refund requested.,2023-02-09
284,284,196,50,97,5,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2023-12-07
285,285,272,37,2,5,en,"Best Cobb Salad in the area, hands down. Guzman, Brown and Larsen never disappoints. Courier was polite and on time.",2023-12-16
286,286,370,14,81,2,en,Wrong items in the bag - we ordered order and got something else entirely. Refund requested.,2024-10-06
287,287,45,7,18,3,en,"The Panna Cotta from Castaneda, Day and Weaver was fine, nothing special. Delivery was on time at least.",2023-10-10
288,288,494,28,41,1,en,"Disappointed with Combs-Stone - the Tagliatelle al Ragù arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2022-10-02
289,289,284,39,77,2,en,"Meyer-Carrillo used to be reliable but the last few orders have been late and the Cobb Salad portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2022-11-12
290,290,449,20,27,2,en,Wrong items in the bag - we ordered BBQ Burger and got something else entirely. Refund requested.,2023-10-29
291,291,201,19,83,3,en,"Thomas-Williamson got the order right this time, Grilled Vegetable Skewers was okay, packaging could be better.",2024-05-09
292,292,198,8,31,1,en,Wrong items in the bag - we ordered order and got something else entirely. Refund requested.,2023-12-01
293,293,456,1,47,2,en,"Disappointed with Williams, Campos and Cummings - the Dish arrived cold and the order took much longer than promised.",2022-05-28
294,294,280,44,23,5,en,The Fettuccine Alfredo from Whitaker-Paul was excellent and the courier was friendly and quick. Will order again!,2024-11-13
295,295,301,5,2,1,en,"Disappointed with Wallace, Ortiz and Murray - the Dish arrived cold and the order took much longer than promised.",2022-08-28
296,296,260,19,81,1,en,The Lentil Soup from Thomas-Williamson was soggy by the time it got to us. Not ordering from here again.,2023-07-06
297,297,360,26,11,3,en,"The Fettuccine Alfredo from Lang PLC was fine, nothing special. Delivery was on time at least.",2023-08-12
298,298,43,20,11,2,en,Garza-Shea used to be reliable but the last few orders have been late and the Chocolate Brownie portion has shrunk.,2024-10-08
299,299,168,26,76,1,en,Lang PLC used to be reliable but the last few orders have been late and the Fettuccine Alfredo portion has shrunk.,2024-04-16
300,300,358,28,94,5,en,Really happy with this order - Tagliatelle al Ragù was fresh and the courier kept us updated the whole way.,2022-03-08
301,301,60,30,79,4,en,"Fast delivery and the Tagliatelle al Ragù arrived perfectly hot. Great job Rodriguez, James and Frank! Courier was polite and on time.",2022-03-02
302,302,7,46,18,3,en,"The Pepperoni from Smith Group was fine, nothing special. Delivery was on time at least.",2022-01-15
303,303,268,34,93,2,en,"Wrong items in the bag - we ordered Prosciutto e Funghi and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2022-07-06
304,304,400,18,94,4,en,"The Cobb Salad from Hensley, Johnson and Adams was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2024-04-28
